2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A8)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a8.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a8.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a8.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A8.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.203 [DEBUG] [Frame 0000] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:31:11.051 [DEBUG] [Frame 1494] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 48.4ms
2026-07-20 17:31:11.102 [DEBUG] [Frame 1495] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 51.0ms
2026-07-20 17:31:11.153 [DEBUG] [Frame 1496] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 51.3ms
2026-07-20 17:31:11.205 [DEBUG] [Frame 1497] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 52.2ms
2026-07-20 17:31:11.254 [DEBUG] [Frame 1498] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 48.9ms
2026-07-20 17:31:11.315 [DEBUG] [Frame 1499] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 34.2ms (3 crops) | Total: 61.2ms
2026-07-20 17:31:11.367 [DEBUG] [Frame 1500] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 51.8ms
2026-07-20 17:31:11.406 [DEBUG] [Frame 1501] Decode(GPU): 11.9ms | Preprocess: 1.5ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 39.2ms
2026-07-20 17:31:11.444 [DEBUG] [Frame 1502] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 37.4ms
2026-07-20 17:31:11.495 [DEBUG] [Frame 1503] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 51.8ms
2026-07-20 17:31:11.532 [DEBUG] [Frame 1504] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 36.4ms
2026-07-20 17:31:11.572 [DEBUG] [Frame 1505] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 39.9ms
2026-07-20 17:31:11.624 [DEBUG] [Frame 1506] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 51.9ms
2026-07-20 17:31:11.676 [DEBUG] [Frame 1507] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 52.6ms
2026-07-20 17:31:11.727 [DEBUG] [Frame 1508] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 51.0ms
2026-07-20 17:31:11.766 [DEBUG] [Frame 1509] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.9ms
2026-07-20 17:31:11.806 [DEBUG] [Frame 1510] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 39.7ms
2026-07-20 17:31:11.870 [DEBUG] [Frame 1511] Decode(GPU): 12.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 35.0ms (3 crops) | Total: 63.9ms
2026-07-20 17:31:11.934 [DEBUG] [Frame 1512] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 63.9ms
2026-07-20 17:31:11.985 [DEBUG] [Frame 1513] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 51.2ms
2026-07-20 17:31:12.049 [DEBUG] [Frame 1514] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 34.3ms (3 crops) | Total: 63.8ms
2026-07-20 17:31:12.087 [DEBUG] [Frame 1515] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 38.3ms
2026-07-20 17:31:12.138 [DEBUG] [Frame 1516] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 51.3ms
2026-07-20 17:31:12.188 [DEBUG] [Frame 1517] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 49.3ms
2026-07-20 17:31:12.239 [DEBUG] [Frame 1518] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 51.7ms
2026-07-20 17:31:12.291 [DEBUG] [Frame 1519] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 51.4ms
2026-07-20 17:31:12.341 [DEBUG] [Frame 1520] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 50.2ms
2026-07-20 17:31:12.393 [DEBUG] [Frame 1521] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 52.4ms
2026-07-20 17:31:12.445 [DEBUG] [Frame 1522] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.3ms
2026-07-20 17:31:12.485 [DEBUG] [Frame 1523] Decode(GPU): 12.5ms | Preprocess: 1.5ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 40.1ms
2026-07-20 17:31:12.548 [DEBUG] [Frame 1524] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 35.8ms (3 crops) | Total: 63.1ms
2026-07-20 17:31:12.600 [DEBUG] [Frame 1525] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 52.3ms
2026-07-20 17:31:12.664 [DEBUG] [Frame 1526] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 33.9ms (3 crops) | Total: 63.8ms
2026-07-20 17:31:12.714 [DEBUG] [Frame 1527] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 50.2ms
2026-07-20 17:31:12.750 [DEBUG] [Frame 1528] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 36.3ms
2026-07-20 17:31:12.799 [DEBUG] [Frame 1529] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 48.2ms
2026-07-20 17:31:12.862 [DEBUG] [Frame 1530] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 34.8ms (3 crops) | Total: 63.0ms
2026-07-20 17:31:12.913 [DEBUG] [Frame 1531] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 51.6ms
2026-07-20 17:31:12.965 [DEBUG] [Frame 1532] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.5ms
2026-07-20 17:31:13.026 [DEBUG] [Frame 1533] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 33.2ms (3 crops) | Total: 61.8ms
2026-07-20 17:31:13.077 [DEBUG] [Frame 1534] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 51.0ms
2026-07-20 17:31:13.129 [DEBUG] [Frame 1535] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 51.5ms
2026-07-20 17:31:13.179 [DEBUG] [Frame 1536] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 50.2ms
2026-07-20 17:31:13.228 [DEBUG] [Frame 1537] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 49.3ms
2026-07-20 17:31:13.278 [DEBUG] [Frame 1538] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 49.2ms
2026-07-20 17:31:13.316 [DEBUG] [Frame 1539] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.1ms
2026-07-20 17:31:13.378 [DEBUG] [Frame 1540] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 34.5ms (3 crops) | Total: 62.7ms
2026-07-20 17:31:13.430 [DEBUG] [Frame 1541] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 22.9ms (2 crops) | Total: 51.3ms
2026-07-20 17:31:13.481 [DEBUG] [Frame 1542] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 22.9ms (2 crops) | Total: 51.5ms
2026-07-20 17:31:13.517 [DEBUG] [Frame 1543] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 35.9ms
2026-07-20 17:31:13.554 [DEBUG] [Frame 1544] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 37.4ms
2026-07-20 17:31:13.593 [DEBUG] [Frame 1545] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 38.5ms
2026-07-20 17:31:13.655 [DEBUG] [Frame 1546] Decode(GPU): 10.8ms | Preprocess: 1.0ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 34.5ms (3 crops) | Total: 61.9ms
2026-07-20 17:31:13.693 [DEBUG] [Frame 1547] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.5ms
2026-07-20 17:31:13.754 [DEBUG] [Frame 1548] Decode(GPU): 11.9ms | Preprocess: 1.0ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 33.1ms (3 crops) | Total: 60.9ms
2026-07-20 17:31:13.805 [DEBUG] [Frame 1549] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 50.7ms
2026-07-20 17:31:13.869 [DEBUG] [Frame 1550] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 34.8ms (3 crops) | Total: 63.6ms
2026-07-20 17:31:13.933 [DEBUG] [Frame 1551] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 35.8ms (3 crops) | Total: 64.1ms
2026-07-20 17:31:13.983 [DEBUG] [Frame 1552] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 50.5ms
2026-07-20 17:31:14.020 [DEBUG] [Frame 1553] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 36.2ms
2026-07-20 17:31:14.083 [DEBUG] [Frame 1554] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 35.4ms (3 crops) | Total: 63.9ms
2026-07-20 17:31:14.122 [DEBUG] [Frame 1555] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 38.1ms
2026-07-20 17:31:14.174 [DEBUG] [Frame 1556] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 52.9ms
2026-07-20 17:31:14.224 [DEBUG] [Frame 1557] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 49.4ms
2026-07-20 17:31:14.277 [DEBUG] [Frame 1558] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 53.1ms
2026-07-20 17:31:14.341 [DEBUG] [Frame 1559] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 35.6ms (3 crops) | Total: 63.8ms
2026-07-20 17:31:14.393 [DEBUG] [Frame 1560] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 52.3ms
2026-07-20 17:31:14.446 [DEBUG] [Frame 1561] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 52.4ms
2026-07-20 17:31:14.484 [DEBUG] [Frame 1562] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.3ms
2026-07-20 17:31:14.536 [DEBUG] [Frame 1563] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 52.6ms
2026-07-20 17:31:14.585 [DEBUG] [Frame 1564] Decode(GPU): 11.3ms | Preprocess: 1.5ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 49.0ms
2026-07-20 17:31:14.647 [DEBUG] [Frame 1565] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 33.2ms (3 crops) | Total: 61.1ms
2026-07-20 17:31:14.698 [DEBUG] [Frame 1566] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 51.9ms
2026-07-20 17:31:14.762 [DEBUG] [Frame 1567] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 34.5ms (3 crops) | Total: 63.2ms
2026-07-20 17:31:14.826 [DEBUG] [Frame 1568] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 34.8ms (3 crops) | Total: 64.0ms
2026-07-20 17:31:14.864 [DEBUG] [Frame 1569] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.5ms
2026-07-20 17:31:14.915 [DEBUG] [Frame 1570] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 50.5ms
2026-07-20 17:31:14.978 [DEBUG] [Frame 1571] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 63.0ms
2026-07-20 17:31:15.038 [DEBUG] [Frame 1572] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 33.6ms (3 crops) | Total: 60.0ms
2026-07-20 17:31:15.077 [DEBUG] [Frame 1573] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 39.5ms
2026-07-20 17:31:15.128 [DEBUG] [Frame 1574] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 51.3ms
2026-07-20 17:31:15.178 [DEBUG] [Frame 1575] Decode(GPU): 10.2ms | Preprocess: 1.5ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 49.6ms
2026-07-20 17:31:15.217 [DEBUG] [Frame 1576] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 39.2ms
2026-07-20 17:31:15.279 [DEBUG] [Frame 1577] Decode(GPU): 10.2ms | Preprocess: 1.3ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 35.3ms (3 crops) | Total: 62.0ms
2026-07-20 17:31:15.319 [DEBUG] [Frame 1578] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 39.6ms
2026-07-20 17:31:15.382 [DEBUG] [Frame 1579] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 34.9ms (3 crops) | Total: 63.6ms
2026-07-20 17:31:15.449 [DEBUG] [Frame 1580] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 66.8ms
2026-07-20 17:31:15.488 [DEBUG] [Frame 1581] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 39.2ms
2026-07-20 17:31:15.553 [DEBUG] [Frame 1582] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 65.0ms
2026-07-20 17:31:15.617 [DEBUG] [Frame 1583] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 35.4ms (3 crops) | Total: 63.3ms
2026-07-20 17:31:15.657 [DEBUG] [Frame 1584] Decode(GPU): 12.3ms | Preprocess: 1.5ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 40.4ms
2026-07-20 17:31:15.719 [DEBUG] [Frame 1585] Decode(GPU): 11.5ms | Preprocess: 1.0ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 33.6ms (3 crops) | Total: 61.4ms
2026-07-20 17:31:15.768 [DEBUG] [Frame 1586] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 49.6ms
2026-07-20 17:31:15.832 [DEBUG] [Frame 1587] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 34.0ms (3 crops) | Total: 63.6ms
2026-07-20 17:31:15.882 [DEBUG] [Frame 1588] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 50.6ms
2026-07-20 17:31:15.920 [DEBUG] [Frame 1589] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 37.3ms
2026-07-20 17:31:15.984 [DEBUG] [Frame 1590] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 64.0ms
2026-07-20 17:31:16.023 [DEBUG] [Frame 1591] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 39.0ms
2026-07-20 17:31:16.074 [DEBUG] [Frame 1592] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 51.8ms
2026-07-20 17:31:16.113 [DEBUG] [Frame 1593] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.7ms
2026-07-20 17:31:16.152 [DEBUG] [Frame 1594] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.6ms
2026-07-20 17:31:16.216 [DEBUG] [Frame 1595] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 64.4ms
2026-07-20 17:31:16.256 [DEBUG] [Frame 1596] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 39.8ms
2026-07-20 17:31:16.307 [DEBUG] [Frame 1597] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 50.7ms
2026-07-20 17:31:16.345 [DEBUG] [Frame 1598] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.3ms
2026-07-20 17:31:16.382 [DEBUG] [Frame 1599] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 37.6ms
2026-07-20 17:31:16.434 [DEBUG] [Frame 1600] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 51.2ms
2026-07-20 17:31:16.484 [DEBUG] [Frame 1601] Decode(GPU): 10.2ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 50.2ms
2026-07-20 17:31:16.536 [DEBUG] [Frame 1602] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.8ms
2026-07-20 17:31:16.598 [DEBUG] [Frame 1603] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 34.9ms (3 crops) | Total: 62.4ms
2026-07-20 17:31:16.663 [DEBUG] [Frame 1604] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 65.1ms
2026-07-20 17:31:16.713 [DEBUG] [Frame 1605] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 49.6ms
2026-07-20 17:31:16.751 [DEBUG] [Frame 1606] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.4ms
2026-07-20 17:31:16.791 [DEBUG] [Frame 1607] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 39.5ms
2026-07-20 17:31:16.842 [DEBUG] [Frame 1608] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 51.5ms
2026-07-20 17:31:16.880 [DEBUG] [Frame 1609] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 37.6ms
2026-07-20 17:31:16.942 [DEBUG] [Frame 1610] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 33.9ms (3 crops) | Total: 62.4ms
2026-07-20 17:31:16.993 [DEBUG] [Frame 1611] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 50.5ms
2026-07-20 17:31:17.028 [DEBUG] [Frame 1612] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 35.7ms
2026-07-20 17:31:17.065 [DEBUG] [Frame 1613] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 36.6ms
2026-07-20 17:31:17.115 [DEBUG] [Frame 1614] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 50.4ms
2026-07-20 17:31:17.178 [DEBUG] [Frame 1615] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 33.0ms (3 crops) | Total: 62.4ms
